num-db,db,tx-type,count,duration-ms,tx-per-sec
45,44,weak-read,825,61285.82,13.4615
45,44,write,275,61285.82,4.4872
50,0,strong-read,2154,61608.81,34.9625
50,0,weak-read,1077,61608.81,17.4813
50,0,write,359,61608.81,5.8271
50,1,strong-read,2112,61608.81,34.2808
50,1,weak-read,1056,61608.81,17.1404
50,1,write,352,61608.81,5.7135
50,2,strong-read,2148,61608.81,34.8651
50,2,weak-read,1074,61608.81,17.4326
50,2,write,358,61608.81,5.8109
50,3,strong-read,2118,61608.81,34.3782
50,3,weak-read,1059,61608.81,17.1891
50,3,write,353,61608.81,5.7297
50,4,strong-read,2154,61608.81,34.9625
50,4,weak-read,1077,61608.81,17.4813
50,4,write,359,61608.81,5.8271
50,5,strong-read,2154,61608.81,34.9625
50,5,weak-read,1077,61608.81,17.4813
50,5,write,359,61608.81,5.8271
50,6,strong-read,2142,61608.81,34.7678
50,6,weak-read,1071,61608.81,17.3839
50,6,write,357,61608.81,5.7946
50,7,strong-read,2166,61608.81,35.1573
50,7,weak-read,1083,61608.81,17.5787
50,7,write,361,61608.81,5.8596
50,8,strong-read,2160,61608.81,35.0599
50,8,weak-read,1080,61608.81,17.5300
50,8,write,360,61608.81,5.8433
50,9,strong-read,2178,61608.81,35.3521
50,9,weak-read,1089,61608.81,17.6760
50,9,write,363,61608.81,5.8920
50,10,strong-read,2142,61608.81,34.7678
50,10,weak-read,1071,61608.81,17.3839
50,10,write,357,61608.81,5.7946
50,11,strong-read,2130,61608.81,34.5730
50,11,weak-read,1065,61608.81,17.2865
50,11,write,355,61608.81,5.7622
50,12,strong-read,2124,61608.81,34.4756
50,12,weak-read,1062,61608.81,17.2378
50,12,write,354,61608.81,5.7459
50,13,strong-read,2106,61608.81,34.1834
50,13,weak-read,1053,61608.81,17.0917
50,13,write,351,61608.81,5.6972
50,14,strong-read,2070,61608.81,33.5991
50,14,weak-read,1035,61608.81,16.7995
50,14,write,345,61608.81,5.5998
50,15,strong-read,2136,61608.81,34.6704
50,15,weak-read,1068,61608.81,17.3352
50,15,write,356,61608.81,5.7784
50,16,strong-read,2178,61608.81,35.3521
50,16,weak-read,1089,61608.81,17.6760
50,16,write,363,61608.81,5.8920
50,17,strong-read,2184,61608.81,35.4495
50,17,weak-read,1092,61608.81,17.7247
50,17,write,364,61608.81,5.9082
50,18,strong-read,2172,61608.81,35.2547
50,18,weak-read,1086,61608.81,17.6273
50,18,write,362,61608.81,5.8758
50,19,strong-read,2106,61608.81,34.1834
50,19,weak-read,1053,61608.81,17.0917
50,19,write,351,61608.81,5.6972
50,20,strong-read,2100,61608.81,34.0860
50,20,weak-read,1050,61608.81,17.0430
50,20,write,350,61608.81,5.6810
50,21,strong-read,2124,61608.81,34.4756
50,21,weak-read,1062,61608.81,17.2378
50,21,write,354,61608.81,5.7459
50,22,strong-read,2124,61608.81,34.4756
50,22,weak-read,1062,61608.81,17.2378
50,22,write,354,61608.81,5.7459
50,23,strong-read,2130,61608.81,34.5730
50,23,weak-read,1065,61608.81,17.2865
50,23,write,355,61608.81,5.7622
50,24,strong-read,2160,61608.81,35.0599
50,24,weak-read,1080,61608.81,17.5300
50,24,write,360,61608.81,5.8433
50,25,strong-read,2082,61608.81,33.7939
50,25,weak-read,1041,61608.81,16.8969
50,25,write,347,61608.81,5.6323
50,26,strong-read,2100,61608.81,34.0860
50,26,weak-read,1050,61608.81,17.0430
50,26,write,350,61608.81,5.6810
50,27,strong-read,2130,61608.81,34.5730
50,27,weak-read,1065,61608.81,17.2865
50,27,write,355,61608.81,5.7622
50,28,strong-read,2130,61608.81,34.5730
50,28,weak-read,1065,61608.81,17.2865
50,28,write,355,61608.81,5.7622
50,29,strong-read,2142,61608.81,34.7678
50,29,weak-read,1071,61608.81,17.3839
50,29,write,357,61608.81,5.7946
50,30,strong-read,2124,61608.81,34.4756
50,30,weak-read,1062,61608.81,17.2378
50,30,write,354,61608.81,5.7459
50,31,strong-read,2124,61608.81,34.4756
50,31,weak-read,1062,61608.81,17.2378
50,31,write,354,61608.81,5.7459
50,32,strong-read,2124,61608.81,34.4756
50,32,weak-read,1062,61608.81,17.2378
50,32,write,354,61608.81,5.7459
50,33,strong-read,2136,61608.81,34.6704
50,33,weak-read,1068,61608.81,17.3352
50,33,write,356,61608.81,5.7784
50,34,strong-read,2142,61608.81,34.7678
50,34,weak-read,1071,61608.81,17.3839
50,34,write,357,61608.81,5.7946
50,35,strong-read,2130,61608.81,34.5730
50,35,weak-read,1065,61608.81,17.2865
50,35,write,355,61608.81,5.7622
50,36,strong-read,2178,61608.81,35.3521
50,36,weak-read,1089,61608.81,17.6760
50,36,write,363,61608.81,5.8920
50,37,strong-read,2166,61608.81,35.1573
50,37,weak-read,1083,61608.81,17.5787
50,37,write,361,61608.81,5.8596
50,38,strong-read,2178,61608.81,35.3521
50,38,weak-read,1089,61608.81,17.6760
50,38,write,363,61608.81,5.8920
50,39,strong-read,2124,61608.81,34.4756
50,39,weak-read,1062,61608.81,17.2378
50,39,write,354,61608.81,5.7459
50,40,strong-read,2178,61608.81,35.3521
50,40,weak-read,1089,61608.81,17.6760
50,40,write,363,61608.81,5.8920
50,41,strong-read,2166,61608.81,35.1573
50,41,weak-read,1083,61608.81,17.5787
50,41,write,361,61608.81,5.8596
50,42,strong-read,2142,61608.81,34.7678
50,42,weak-read,1071,61608.81,17.3839
50,42,write,357,61608.81,5.7946
50,43,strong-read,2142,61608.81,34.7678
50,43,weak-read,1071,61608.81,17.3839
50,43,write,357,61608.81,5.7946
50,44,strong-read,2142,61608.81,34.7678
50,44,weak-read,1071,61608.81,17.3839
50,44,write,357,61608.81,5.7946
50,45,strong-read,2184,61608.81,35.4495
50,45,weak-read,1092,61608.81,17.7247
50,45,write,364,61608.81,5.9082
50,46,strong-read,2190,61608.81,35.5469
50,46,weak-read,1095,61608.81,17.7734
50,46,write,365,61608.81,5.9245
50,47,strong-read,2136,61608.81,34.6704
50,47,weak-read,1068,61608.81,17.3352
50,47,write,356,61608.81,5.7784
50,48,strong-read,2208,61608.81,35.8390
50,48,weak-read,1104,61608.81,17.9195
50,48,write,368,61608.81,5.9732
50,49,strong-read,2130,61608.81,34.5730
50,49,weak-read,1065,61608.81,17.2865
50,49,write,355,61608.81,5.7622
